,Unnamed: 0,tconst,titleType,primaryTitle,Like,isAdult,startYear,runtimeMinutes,genres
7187,1099970,tt10229972,movie,"Tôi Nay, 8 Gio!",,0,2011,\N,"Comedy,Drama"
7190,1100012,tt10230054,movie,Eliminating Order,,0,2011,\N,"Action,Crime"
7230,1100645,tt1023114,movie,The Way Back,,0,2010,133,"Adventure,Drama,History"
7351,1101945,tt1023336,movie,Where's My Stuff?,,0,2011,85,Comedy
7352,1101959,tt1023339,movie,Kingshighway,,0,2010,\N,Crime
7523,1106231,tt10240942,movie,What About Cuba?,,0,2010,\N,Drama
7748,1109500,tt1024666,movie,Session,,0,2011,89,Drama
8352,1118991,tt10263222,movie,RiffTrax: High School Musical,,0,2010,\N,Comedy
8402,1120475,tt10265862,movie,Cas'l,,0,2010,48,"Animation,Fantasy"
8484,1122964,tt1027022,movie,Dead Americans,,0,2010,\N,Sci-Fi
8728,1126756,tt1027683,movie,Kill Speed,,0,2010,113,"Action,Crime,Thriller"
8730,1126958,tt1027718,movie,Wall Street: Money Never Sleeps,1,0,2010,133,Drama
8821,1127557,tt1027820,movie,Asylum Blackout,,0,2011,85,"Horror,Thriller"
8968,1130784,tt10283868,movie,American Falls,,0,2010,55,\N
9005,1131752,tt10285580,movie,Neugierde,,0,2011,82,Drama
9007,1131864,tt1028576,movie,Secretariat,,0,2010,123,"Biography,Drama,Family"
9327,1136507,tt1029385,movie,Tied to a Chair,,0,2011,94,Comedy
9808,1145399,tt10309458,movie,Sawariya lai de ho rangni chudi,,0,2010,\N,Drama
10273,1153440,tt10323662,movie,Jai Balaji Mehndipur Wale,,0,2010,\N,Drama
10431,1155677,tt1032751,movie,The Warrior's Way,,0,2010,100,"Action,Fantasy,Western"
10432,1155740,tt1032763,movie,Inseparable,,0,2011,97,"Drama,Mystery"
10698,1160392,tt1033575,movie,The Descendants,,0,2011,115,"Comedy,Drama"
10825,1162837,tt1034010,movie,Bad Meat,,0,2011,92,"Comedy,Horror"
10855,1163396,tt10341120,movie,Ustalar Alimler Sultanlar,,0,2010,\N,History
10920,1164444,tt1034293,movie,Somewhere Tonight,,0,2011,85,"Comedy,Drama,Romance"
10974,1164988,tt1034389,movie,The Eagle,,0,2011,114,"Action,Adventure,Drama"
11601,1180463,tt1037124,movie,The Photon Effect,,0,2010,102,Sci-Fi
11612,1180771,tt1037178,movie,Women's Studies,,0,2010,96,Horror
11722,1183744,tt1037705,movie,The Book of Eli,,0,2010,118,"Action,Adventure,Drama"
11891,1189281,tt1038685,movie,The King of Fighters,,0,2010,93,"Action,Sci-Fi,Thriller"
11892,1189287,tt1038686,movie,Legion,2,0,2010,100,"Action,Fantasy,Horror"
11904,1190592,tt1038919,movie,The Bounty Hunter,,0,2010,110,"Action,Comedy,Romance"
12004,1194571,tt1039613,movie,Manipulation,,0,2011,90,"Drama,Thriller"
12281,1206808,tt10417654,movie,"O: love, beauty, pain, struggle",,0,2010,79,"Drama,Romance"
12282,1206879,tt1041778,movie,Let the Game Begin,,0,2010,110,"Comedy,Drama,Mystery"
12283,1207027,tt1041804,movie,The Nutcracker in 3D,,0,2010,110,"Action,Family,Fantasy"
12377,1212204,tt10427038,movie,Modalaindi Ela,,0,2011,100,\N
12399,1213290,tt10428942,movie,Tamassu,,0,2010,\N,Drama
12431,1213754,tt1042974,movie,Just Inès,,0,2010,90,Drama
12509,1218210,tt1043757,movie,Not Another B Movie,,0,2010,87,Comedy
12510,1218463,tt1043800,movie,For the Good of Others,,0,2010,107,"Drama,Sci-Fi,Thriller"
12854,1229173,tt1045673,movie,Wasteland,,0,2011,80,"Action,Adventure,Sci-Fi"
12897,1232018,tt1046171,movie,You and I,,0,2011,100,"Drama,Romance"
12898,1232034,tt1046174,movie,Ghost Hoax,,0,2010,108,"Horror,Mystery,Thriller"
12925,1234341,tt10465800,movie,Cruces Divided 2,,0,2011,\N,\N
12946,1235997,tt10468786,movie,Rest im Glas,,0,2011,72,Drama
12952,1237319,tt10471134,movie,Alket Moot,,0,2011,\N,\N
13019,1239143,tt10474384,movie,Gora Samotsvetov-6,,0,2011,\N,\N
13020,1239151,tt1047439,movie,Aaj Kal,,0,2010,90,"Comedy,Romance"
13021,1239210,tt1047449,movie,Camp Hell,,0,2010,99,"Drama,Horror"
13109,1243534,tt10482034,movie,Al-Andalus mounamour!,,0,2011,86,"Adventure,Comedy"
13175,1247193,tt10488450,movie,Agawan Base,,0,2011,79,Drama
13206,1250343,tt1049402,movie,Howl,,0,2010,84,"Biography,Drama,Romance"
13229,1253198,tt10498986,movie,Cada Viernes Sangre,,0,2011,\N,Thriller
13237,1254283,tt10500904,movie,Between The Lines,,0,2010,83,Drama
13290,1256949,tt10505500,movie,Alket Moot,,0,2011,\N,\N
13340,1259907,tt10510724,movie,Asa Mi Kay Gunha Kela,,0,2010,\N,Drama
13363,1260894,tt1051253,movie,The Portal,,0,2010,86,Horror
13365,1261392,tt1051340,movie,Ivory,,0,2010,84,"Drama,Music"
13373,1262579,tt10515554,movie,Goya,,0,2010,\N,\N
13382,1262906,tt10516138,movie,Bhaucha Dhakka,,0,2011,\N,Drama
13384,1263498,tt1051715,movie,Lost Everything,,0,2010,97,Drama
13512,1268300,tt10525606,movie,Una favola da raccontare,,0,2011,\N,Comedy
13587,1270722,tt10529804,movie,Hearts of Three,,0,2010,\N,Drama
13588,1270732,tt10529820,movie,Destiny of Three,,0,2011,\N,Drama
13604,1271267,tt10530804,movie,Mulga (Marathi Movie)2010,,0,2010,\N,Family
13695,1272731,tt10533316,movie,Chike Naija,,0,2010,\N,Drama
13699,1273259,tt1053424,movie,Repo Men,,0,2010,111,"Action,Sci-Fi,Thriller"
13795,1275449,tt1053810,movie,The Big Year,,0,2011,100,Comedy
13796,1275596,tt1053835,movie,Dreams Awake,,0,2011,110,Drama
13957,1280157,tt1054631,movie,House Broken,,0,2010,84,Comedy
13962,1280423,tt1054677,movie,The Best Things in the World,,0,2010,100,"Comedy,Drama"
14041,1281004,tt10547786,movie,Discover Beethoven's 5th,,0,2011,105,Music
14189,1283963,tt1055292,movie,Life as We Know It,,0,2010,114,"Comedy,Drama,Romance"
14195,1284369,tt1055363,movie,The Dead Matter,,0,2010,90,"Fantasy,Horror"
15123,1303976,tt10587942,movie,Züri Zoo,,0,2011,60,"Action,Comedy,Crime"
15242,1309651,tt1059790,movie,Four Stories of St. Julian,,0,2010,85,"Crime,Thriller"
15259,1310180,tt1059887,movie,The Legend of Awesomest Maximus,,0,2011,90,"Action,Comedy"
15265,1310653,tt1059969,movie,Spud,,0,2010,103,"Comedy,Drama"
15324,1312198,tt1060240,movie,Até Onde?,,0,2011,73,"Mystery,Thriller"
15536,1315480,tt10608150,movie,Stephen Cummings: Live at Seafarers,,0,2011,46,Music
15646,1318781,tt10614048,movie,Hum Dono Rangeen,,0,2011,\N,Drama
15890,1323436,tt10622122,movie,Bhairava IPS,,0,2010,\N,Action
15903,1324870,tt10624618,movie,Al Nebras,,0,2010,\N,"Biography,Drama"
16130,1328632,tt1063111,movie,Small Town Saturday Night,,0,2010,94,Drama
16226,1329875,tt1063327,movie,Bare Knuckles,,0,2010,90,"Action,Drama"
16292,1332397,tt10637610,movie,Punk's Dead,,0,2010,108,Drama
16763,1339278,tt1064960,movie,Je ne vous oublierai jamais,,0,2010,85,"Drama,History"
17427,1351361,tt1067062,movie,The Ascension,,0,2011,93,"Drama,Horror"
17428,1351516,tt1067090,movie,The Vampires of Zanzibar,,0,2010,106,"Comedy,Horror,Musical"
17445,1351610,tt1067107,movie,For Christ's Sake,,0,2010,90,Comedy
17519,1354329,tt1067583,movie,Water for Elephants,,0,2011,120,"Drama,Romance"
17580,1355441,tt1067774,movie,Monte Carlo,,0,2011,109,"Adventure,Comedy,Family"
17664,1358144,tt1068242,movie,Footloose,,0,2011,113,"Comedy,Drama,Music"
17731,1359825,tt10685344,movie,Bhoy,,0,2011,\N,Horror
17753,1361198,tt1068780,movie,Sunburnt Angels,,0,2011,119,"Comedy,Crime"
17818,1362267,tt1068961,movie,Midnight Son,,0,2011,88,Horror
17819,1362273,tt1068962,movie,The Two Deaths of Quincas Wateryell,,0,2010,104,"Comedy,Drama"
17835,1363490,tt10691746,movie,Manchester United vs Aston Villa Football Club,,0,2011,90,\N
17877,1363911,tt1069246,movie,Habana Eva,,0,2010,106,"Comedy,Romance"
17917,1365039,tt10694390,movie,Volga i Sultanova zhena,,0,2010,72,"Adventure,Animation,Family"
18298,1372859,tt1070781,movie,Good Intentions,,0,2010,84,Comedy
18433,1375371,tt1071211,movie,Elvis & Madonna,,0,2010,105,"Comedy,Romance"
18561,1378704,tt1071783,movie,The Dead Sleep,,0,2010,94,"Drama,Thriller"
18576,1379218,tt1071872,movie,Blood River,,0,2010,93,Horror
18577,1379236,tt1071875,movie,Ghost Rider: Spirit of Vengeance,,0,2011,96,"Action,Fantasy,Thriller"
18578,1379247,tt1071877,movie,Jelly,,0,2010,104,"Comedy,Romance"
18758,1384298,tt1072754,movie,Messages Deleted,,0,2010,92,"Mystery,Thriller"
18895,1386319,tt10731024,movie,Keratam,,0,2011,\N,Romance
18914,1387084,tt1073240,movie,The Reverend,,0,2011,98,Horror
18916,1387116,tt1073246,movie,See You in September,,0,2010,91,"Comedy,Romance"
18917,1387220,tt10732652,movie,Nobody Fucks Nico,,0,2011,80,Drama
19017,1388722,tt1073519,movie,Troubadours,,0,2010,\N,Drama
19086,1390653,tt10738498,movie,Kote,,0,2011,\N,Action
19301,1398295,tt10751652,movie,Private Number,,0,2010,107,Action
19379,1400613,tt10755628,movie,Not a Well Woman,,0,2011,72,\N
19385,1401071,tt1075642,movie,Beyond the Grave,,0,2010,89,"Action,Crime,Horror"
19390,1401656,tt1075747,movie,Jonah Hex,,0,2010,81,"Action,Drama,Fantasy"
19623,1409181,tt1077070,movie,Underground,,0,2010,\N,\N
19797,1416608,tt10783952,movie,Netherlands vs Spain,,0,2010,120,\N
19822,1416718,tt10784144,movie,Manchester United vs Arsenal Football Club,,0,2011,90,Reality-TV
19899,1417655,tt1078583,movie,Krews,,0,2010,105,"Action,Crime,Drama"
19900,1417702,tt1078591,movie,Psychosomatika,,0,2010,\N,"Comedy,Drama,Mystery"
19901,1417738,tt1078597,movie,Elimination,,0,2010,87,"Action,Horror,Thriller"
19967,1419320,tt10788776,movie,Manchester United vs Liverpool Football Club,,0,2010,90,\N
19970,1419414,tt1078897,movie,Hysteria,,0,2010,\N,"Horror,Thriller"
20040,1423089,tt10795568,movie,Arsenal Football Club vs Fútbol Club Barcelona,,0,2010,90,\N
20044,1423166,tt10795700,movie,Chelsea Football Club vs Liverpool Football Club,,0,2011,90,\N
20045,1423168,tt10795704,movie,Liverpool Football Club vs Aston Villa Football Club,,0,2010,90,\N
20046,1423172,tt10795710,movie,Wolverhampton Wanderers F.C. vs Liverpool Football Club,,0,2011,90,\N
20047,1423173,tt10795712,movie,Sunderland A.F.C. vs Liverpool Football Club,,0,2011,90,\N
20148,1425466,tt1079964,movie,Happiness Runs,,0,2010,88,Drama
20150,1425520,tt1079974,movie,10 Years Later,,0,2010,98,"Comedy,Drama"
20153,1425780,tt1080019,movie,Jerry Cotton,,0,2010,90,"Action,Comedy,Crime"
20326,1431579,tt10810220,movie,Chikan densha: Yume yubi de shiri meguri,,0,2010,\N,\N
20365,1435999,tt10817908,movie,Newcastle United vs Aston Villa,,0,2010,90,\N
20381,1437650,tt1082075,movie,Pusher,,0,2010,107,"Action,Crime,Drama"
20407,1440507,tt1082577,movie,Deadly Impact,,0,2010,96,"Action,Crime,Thriller"
20428,1441283,tt10827142,movie,After Party Massacre,,0,2011,77,Horror
20431,1441382,tt10827308,movie,Manchester City vs Aston Villa,,0,2011,90,\N
20516,1445482,tt1083444,movie,Missing Audrey,,0,2010,\N,Thriller
20518,1445584,tt1083462,movie,Mardi Gras: Spring Break,,0,2011,88,Comedy
20519,1445661,tt1083476,movie,See Saw,,0,2011,\N,Thriller
20650,1449152,tt10840732,movie,La febbre del fare - Bologna 1945-1980,,0,2010,83,History
20747,1452293,tt10846126,movie,Karuvarai Pookkal,,0,2011,145,Drama
20753,1452892,tt1084717,movie,Mexican Bloodbath,,0,2010,100,Action
20755,1452921,tt1084722,movie,Crescent City,,0,2011,81,Drama
20786,1455348,tt10851620,movie,Vacanze a Gallipoli,,0,2011,\N,Comedy
20802,1456991,tt1085448,movie,Lights Out,,0,2010,\N,Drama
21025,1461981,tt10863176,movie,Sans Rancune,,0,2011,63,Drama
21487,1468618,tt1087459,movie,The Last Musketeer,,0,2010,\N,Drama
21488,1468630,tt1087461,movie,Megan Is Missing,,0,2011,85,"Drama,Horror,Thriller"
21491,1468991,tt1087524,movie,Once Fallen,,0,2010,93,Crime
21548,1469464,tt10876060,movie,Densamente spopolata è la felicità,,0,2011,\N,\N
21570,1471205,tt1087898,movie,Guys from Mars,,0,2011,92,Comedy
21671,1473026,tt10882194,movie,Step Daddy Fantasies,,1,2011,89,Adult
21941,1480836,tt10895756,movie,Arsenal vs Barcelona,,0,2011,90,\N
22044,1482090,tt10897902,movie,Priyappetta Nattukare,,0,2011,129,"Drama,Thriller"
22587,1487594,tt1090749,movie,Consent,,0,2010,87,Drama
22674,1490700,tt10912908,movie,The University Days of a Dog,,0,2010,96,Comedy
22675,1490705,tt10912916,movie,Çiglik Çigliga Bir Sevda,,0,2010,95,"Biography,Drama"
22821,1494878,tt1092026,movie,Paul,,0,2011,104,"Adventure,Comedy,Sci-Fi"
22918,1496407,tt10922924,movie,Chelsea vs Liverpool,,0,2011,90,\N
22919,1496408,tt10922926,movie,Liverpool vs Manchester City,,0,2011,90,\N
23044,1498370,tt1092634,movie,Shanghai,,0,2010,105,"Crime,Drama,Mystery"
23055,1498707,tt10926960,movie,Manchester United vs Manchester,,0,2011,90,\N
23056,1498709,tt10926964,movie,Liverpool vs Swansea City,,0,2011,90,\N
23057,1498713,tt10926970,movie,Liverpool vs Norwich City,,0,2011,90,\N
23058,1498733,tt10927004,movie,West Bromwich Albion vs Manchester United,,0,2011,90,\N
23096,1501141,tt10931336,movie,Orsova Noua 5: Epilog,,0,2010,115,"Action,Drama,Romance"
23166,1502399,tt1093357,movie,The Darkest Hour,,0,2011,89,"Action,Adventure,Horror"
23495,1505521,tt1093902,movie,Louis,,0,2010,90,Drama
23496,1505542,tt1093906,movie,The Rig,,0,2010,94,"Action,Adventure,Horror"
23528,1506355,tt10940482,movie,Oru Avadhikaalam,,0,2010,85,Comedy
23843,1509488,tt1094597,movie,The Quiet Ones,,0,2010,\N,"Drama,Horror,Thriller"
23853,1510667,tt10948038,movie,Champions League - Semi-Final Real Madrid vs Barcelona,,0,2011,90,Reality-TV
23876,1512836,tt1095180,movie,Forgotten Pills,,0,2010,79,"Drama,Thriller"
23890,1514085,tt1095399,movie,Love in Transit,,0,2010,95,Comedy
23891,1514188,tt1095417,movie,Morning,,0,2010,86,Drama
23978,1520762,tt10965490,movie,Uzun bir gün,,0,2011,\N,Biography
24019,1521652,tt10966982,movie,Trevor Boris: Over Easy,,0,2010,\N,Comedy
24185,1529605,tt10980742,movie,Ramegowda vs Krishnareddy,,0,2010,\N,\N
24189,1530045,tt10981510,movie,The Usurpers,,0,2011,\N,Comedy
24200,1531057,tt1098326,movie,Do Elephants Pray?,,0,2010,105,Drama
24208,1532044,tt10984990,movie,Jolly Boy,,0,2011,\N,Romance
24371,1541047,tt1100051,movie,Bereavement,,0,2010,109,"Crime,Horror,Thriller"
24372,1541123,tt11000654,movie,Visions,,0,2010,60,\N
24417,1544807,tt11007104,movie,Aata Ga Baya,,0,2011,\N,\N
24424,1546659,tt1101031,movie,Broken Sun,,0,2010,93,Drama
24426,1546716,tt1101041,movie,Les princes de la nuit,,0,2010,81,Comedy
24852,1558924,tt1103153,movie,Killers,,0,2010,100,"Action,Comedy,Romance"
24956,1559524,tt1103255,movie,Something Like a Business,,0,2010,80,Comedy
24988,1559598,tt1103269,movie,Cornhole: The Movie,,0,2010,90,Comedy
24994,1559615,tt1103272,movie,Night Things,,0,2010,91,Horror
24998,1559620,tt1103273,movie,Peep World,,0,2010,79,"Comedy,Drama"
25000,1559626,tt1103274,movie,Red Dirt Rising,,0,2010,93,Drama
25148,1563862,tt1104001,movie,TRON: Legacy,,0,2010,125,"Action,Adventure,Sci-Fi"
25189,1566092,tt11043920,movie,Airbourne: Live in Toronto,,0,2010,\N,Music
25390,1573850,tt1105740,movie,Eva,,0,2010,111,Drama
25428,1574158,tt11057942,movie,Dil,,0,2010,\N,Romance
25577,1580361,tt1106860,movie,Ca$h,,0,2010,108,"Crime,Thriller"
25651,1583019,tt1107319,movie,Dirty Girl,,0,2010,90,"Comedy,Drama"
25759,1585843,tt1107812,movie,Dirty Movie,,0,2011,91,Comedy
25761,1586088,tt1107855,movie,You Have the Right to Remain Violent,,0,2010,88,"Action,Drama,Thriller"
25956,1593713,tt11091790,movie,Nirahua Rickshawwala,,0,2010,165,Drama
25957,1593715,tt11091794,movie,Nirahua No. 1,,0,2010,150,Drama
25958,1593754,tt11091864,movie,Piyawa Bada Satawela,,0,2011,\N,Drama
26002,1595524,tt1109488,movie,Mars,,0,2010,90,"Animation,Comedy,Sci-Fi"
26007,1596064,tt1109582,movie,A Day of Violence,,0,2010,91,"Crime,Thriller"
26008,1596130,tt1109594,movie,Kalamity,,0,2010,98,"Drama,Thriller"
26064,1599671,tt1110208,movie,The Bend,,0,2011,85,Drama
26072,1599946,tt11102564,movie,Shodhu kuthe,,0,2011,94,Drama
26113,1605597,tt1111235,movie,Trance,,0,2010,83,Horror
26115,1605756,tt11112628,movie,Armand's Kites,,0,2011,89,Drama
26125,1606375,tt11113672,movie,Kafra,,0,2011,131,Drama
26345,1609359,tt1111884,movie,Code Blue,,0,2010,93,"Crime,Drama"
26364,1611900,tt11123366,movie,Lilies of the Ghetto,,0,2010,84,Crime
26634,1623383,tt11143508,movie,"Tutto Verdi : Giuseppe Verdi, Un giorno di regno, ossia Il finto Stanislao, Melodramma giocoso in two acts",,0,2010,\N,\N
26709,1625443,tt1114710,movie,He Ain't Like That,,0,2010,110,Thriller
26710,1625564,tt1114731,movie,Seres: Genesis,,0,2010,110,"Action,Adventure,Sci-Fi"
26932,1629961,tt11154898,movie,Star Dust,,0,2010,46,Animation
26952,1631493,tt11157618,movie,Prigode kmeta Pajota,,0,2010,90,Comedy
26953,1631539,tt11157704,movie,El cuento de Duna,,0,2011,114,Drama
26980,1633901,tt1116183,movie,Carmen's Kiss,,0,2010,90,"Drama,Romance,Thriller"
27095,1640679,tt1117386,movie,A Fork in the Road,,0,2010,105,"Comedy,Crime"
27117,1641865,tt1117593,movie,Kluge,,0,2010,\N,Thriller
27119,1642032,tt11176246,movie,O Sonho de Inacim - O Aprendiz do Padre Rolim,,0,2010,100,"Drama,History"
27125,1642273,tt1117668,movie,King of Paper Chasin',,0,2011,124,"Crime,Drama,Music"
27130,1643116,tt11178210,movie,Lathika,,0,2011,122,Drama
27237,1650867,tt1119192,movie,The Justice of Wolves,,0,2010,94,"Drama,Mystery"
27284,1654104,tt11197856,movie,Area Boys,,0,2011,\N,Comedy
27320,1654548,tt11198656,movie,Chronicles of Agony,,0,2010,80,Drama
27334,1656656,tt11202426,movie,Journey to Kaust,,0,2011,90,Biography
27425,1660802,tt1120985,movie,Blue Valentine,,0,2010,112,"Drama,Romance"
27528,1666036,tt11219294,movie,Megadzhunglis,,0,2010,\N,Family
27542,1668401,tt11223530,movie,Break! Substance Over Hype,,0,2010,\N,Musical
27543,1668419,tt11223564,movie,Fresh!,,0,2011,\N,Music
27636,1674164,tt1123373,movie,Detective Dee: The Mystery of the Phantom Flame,,0,2010,123,"Action,Adventure,Drama"
27644,1675351,tt11235832,movie,Scooter Live in Hamburg,,0,2010,\N,Music
27662,1676636,tt11238156,movie,Saiya Ke Sath Madaiya Mein,,0,2010,163,Romance
27668,1677871,tt1124035,movie,The Ides of March,,0,2011,101,"Drama,Thriller"
27697,1679176,tt11242688,movie,The Jetsons,,0,2010,\N,Fantasy
27698,1679831,tt1124386,movie,Pankh,,0,2010,98,Drama
27822,1688579,tt1125929,movie,Love Ranch,,0,2010,117,"Biography,Comedy,Drama"
27868,1692308,tt1126591,movie,Burlesque,,0,2010,119,"Drama,Music,Musical"
27870,1692455,tt1126618,movie,Morning Glory,,0,2010,107,"Comedy,Drama,Romance"
27953,1697149,tt11274532,movie,The Beautiful Outsiders,,0,2010,\N,"Action,Crime,Drama"
27955,1698569,tt1127702,movie,Mission London,,0,2010,107,Comedy
28043,1699637,tt1127886,movie,Here,,0,2011,126,"Drama,Romance"
28044,1699697,tt1127897,movie,True Nature,,0,2010,92,Thriller
28067,1700535,tt11280494,movie,The prequel of Gold Convoyers,,0,2010,\N,Adventure
28300,1708164,tt1129396,movie,Radio Free Albemuth,,0,2010,111,"Drama,Sci-Fi"
28301,1708211,tt1129404,movie,Another Harvest Moon,,0,2010,89,Drama
28302,1708259,tt1129412,movie,Circle,,0,2010,88,"Horror,Thriller"
28303,1708345,tt1129427,movie,Miss Nobody,,0,2010,92,"Comedy,Crime"
28304,1708402,tt1129437,movie,Skinning,,0,2010,98,"Action,Crime,Drama"
28328,1709528,tt11296352,movie,Tottenham Hotspur vs Everton,,0,2010,90,\N
28329,1709542,tt11296378,movie,Tottenham Hotspur vs Liverpool,,0,2011,90,\N
28330,1709678,tt11296606,movie,Tottenham Hotspur vs AC Milan,,0,2011,90,\N
28414,1712167,tt1130092,movie,Swishbucklers,,0,2010,87,Comedy
28421,1712453,tt11301442,movie,Grimm,,0,2010,\N,Horror
28452,1716666,tt1130884,movie,Shutter Island,,0,2010,138,"Mystery,Thriller"
28455,1717146,tt1130968,movie,Redlight Greenlight,,0,2010,90,Drama
28456,1717152,tt1130969,movie,Sinners and Saints,,0,2010,104,"Action,Crime,Thriller"
28458,1717226,tt1130982,movie,The Night Clerk,,0,2011,104,"Drama,Thriller"
28563,1721551,tt1131737,movie,Maria Costa's Macho Men and the Women Who Love Them,,0,2010,69,Comedy
28564,1721596,tt11317462,movie,Maharaja: the story of ranjit singh,,0,2010,56,Drama
28565,1721866,tt11317936,movie,Aaj Ke Karan Arjun,,0,2010,159,Drama
28568,1722358,tt11318784,movie,Minsara Kadhali,,0,2010,95,Romance
28714,1730082,tt11332160,movie,Um Gato Sem Nome E Outros Filmes,,0,2011,60,Animation
28747,1731594,tt11334800,movie,Lazio vs Genoa,,0,2011,99,Action
28815,1734465,tt1133985,movie,Green Lantern,,0,2011,114,"Action,Adventure,Sci-Fi"
28861,1738424,tt1134669,movie,Repeat Offenders: Jamais Vu,,0,2011,\N,"Action,Sci-Fi"
28878,1739407,tt1134846,movie,Donkeys,,0,2010,78,"Comedy,Drama"
28907,1740737,tt1135083,movie,Trader Games,,0,2010,85,"Action,Drama,Thriller"
28908,1740743,tt1135084,movie,Takers,,0,2010,107,"Action,Crime,Thriller"
29157,1746987,tt11361770,movie,Undercover Rascals,,0,2010,\N,"Action,Comedy"
29165,1748415,tt11364306,movie,Warrant the Mission,,0,2011,110,Drama
29181,1749872,tt1136688,movie,Abelar: Tales of an Ancient Empire,,0,2010,86,"Action,Adventure"
29229,1754059,tt11374176,movie,Io non ti assolvo,,0,2010,\N,Drama
29230,1754066,tt11374188,movie,Tony brigante,,0,2010,\N,Crime
29231,1754243,tt11374492,movie,The Debts,,0,2011,87,Comedy
29232,1754437,tt1137482,movie,The Story of F***,,0,2010,\N,Comedy
29291,1759906,tt1138442,movie,A Better Tomorrow,,0,2010,124,"Action,Crime,Drama"
29300,1760121,tt1138481,movie,Sonny Boy,,0,2011,130,"Biography,Drama,Romance"
29414,1764951,tt1139328,movie,The Ghost Writer,,0,2010,128,"Drama,Mystery,Thriller"
29589,1766527,tt11396086,movie,What an Idea Mai,,0,2011,100,Drama
29604,1767675,tt1139807,movie,ZooKids - Mentsük meg az Állatkertet!,,0,2011,\N,"Adventure,Family"
29813,1775767,tt1141306,movie,"One Life, Maybe Two",,0,2010,88,Drama
30004,1782020,tt11423890,movie,Dreams ahead,,0,2010,93,Drama
30146,1790635,tt1143896,movie,Holy Rollers,,0,2010,89,"Biography,Crime,Drama"
30162,1791075,tt11439792,movie,Dar Joued,,0,2010,80,"Drama,History"
30186,1791378,tt11440314,movie,Between the Raindrops,,0,2010,\N,Drama
30195,1793224,tt11443512,movie,Tokarev,,0,2010,73,\N
30205,1794327,tt1144546,movie,Holyman Undercover,,0,2010,90,Comedy
